Veh_value,Severity_sum,Severity_mean,Severity_min,Severity_max,Severity_count,Pure_Premium_sum,Pure_Premium_mean,Pure_Premium_min,Pure_Premium_max,Pure_Premium_count,claims_Frequency_sum,claims_Frequency_mean,claims_Frequency_min,claims_Frequency_max,claims_Frequency_count,Pure_Premium_sum,Pure_Premium_mean,Pure_Premium_min,Pure_Premium_max,Pure_Premium_count,Pure_Premium_sum,Pure_Premium_mean,Pure_Premium_min,Pure_Premium_max,Pure_Premium_count,Exposure_sum,Exposure_mean,Exposure_min,Exposure_max,Exposure_count,Claims_cost_sum,Claims_cost_mean,Claims_cost_min,Claims_cost_max,Claims_cost_count,Number_of_recorded_claims_sum,Number_of_recorded_claims_mean,Number_of_recorded_claims_min,Number_of_recorded_claims_max,Number_of_recorded_claims_count
36100.0,14654.0,271.3703703703704,0.0,10623.0,54,47172.0,873.5555555555555,0.0,33462.0,54,9.591772380403155,0.17762541445191027,0.0,8.301136338402797,54,47172.0,873.5555555555555,0.0,33462.0,54,47172.0,873.5555555555555,0.0,33462.0,54,25.541409991,0.47298907390740735,0.002737851,0.982888433,54,14654.629978,271.3820366296296,0.0,10623.38998,54,2,0.037037037037037035,0,1,54
36200.0,1357.0,67.85,0.0,1028.0,20,1450.0,72.5,0.0,1108.0,20,2.1180319190354053,0.10590159595177026,0.0,1.0774336281302714,20,1450.0,72.5,0.0,1108.0,20,1450.0,72.5,0.0,1108.0,20,10.154688571,0.50773442855,0.002737851,0.960985626,20,1356.7499981,67.837499905,0.0,1028.039999,20,2,0.1,0,1,20
36300.0,1037.0,26.58974358974359,0.0,632.0,39,2523.0,64.6923076923077,0.0,1723.0,39,4.700070587602253,0.12051463045133982,0.0,2.7257462647613404,39,2523.0,64.6923076923077,0.0,1723.0,39,2523.0,64.6923076923077,0.0,1723.0,39,14.2422998,0.36518717435897435,0.041067762,0.851471595,39,1036.5654531,26.57860136153846,0.0,632.0199986,39,2,0.05128205128205128,0,1,39
36340.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,1.07597536,0.53798768,0.413415469,0.662559891,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
36400.0,1374.0,39.25714285714286,0.0,452.0,35,9191.0,262.6,0.0,7907.0,35,25.583463743545117,0.7309561069584319,0.0,21.485294293636898,35,9191.0,262.6,0.0,7907.0,35,9191.0,262.6,0.0,7907.0,35,17.166324437,0.49046641248571426,0.002737851,0.996577687,35,1373.5599994,39.244571411428566,0.0,452.0599999,35,4,0.11428571428571428,0,1,35
36490.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,1.56057495,0.31211499,0.158795346,0.440793977,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
36500.0,3986.0,86.65217391304348,0.0,2438.0,46,4871.0,105.8913043478261,0.0,2537.0,46,3.8794979334050907,0.08433691159576284,0.0,1.5880434783627115,46,4871.0,105.8913043478261,0.0,2537.0,46,4871.0,105.8913043478261,0.0,2537.0,46,20.969199181,0.45585215610869567,0.010951403,0.985626283,46,3985.599991,86.6434780652174,0.0,2437.859993,46,3,0.06521739130434782,0,1,46
36600.0,1959.0,122.4375,0.0,669.0,16,4310.0,269.375,0.0,1837.0,16,9.023297367282296,0.5639560854551435,0.0,3.5461165057925403,16,4310.0,269.375,0.0,1837.0,16,4310.0,269.375,0.0,1837.0,16,4.873374403,0.3045859001875,0.032854209,0.774811773,16,1959.3199988000001,122.45749992500001,0.0,669.3699999,16,4,0.25,0,1,16
36670.0,2175.0,435.0,0.0,2175.0,5,6459.0,1291.8,0.0,6459.0,5,2.969512193510448,0.5939024387020896,0.0,2.969512193510448,5,6459.0,1291.8,0.0,6459.0,5,6459.0,1291.8,0.0,6459.0,5,1.497604382,0.2995208764,0.082135524,0.396988364,5,2175.099999,435.0199998,0.0,2175.099999,5,1,0.2,0,1,5
36700.0,354.0,15.391304347826088,0.0,354.0,23,523.0,22.73913043478261,0.0,523.0,23,1.4787449401932256,0.06429325826927068,0.0,1.4787449401932256,23,523.0,22.73913043478261,0.0,523.0,23,523.0,22.73913043478261,0.0,523.0,23,10.171115674,0.4422224206086956,0.060232717,0.960985626,23,353.77,15.381304347826086,0.0,353.77,23,1,0.043478260869565216,0,1,23
36800.0,916.0,17.96078431372549,0.0,916.0,51,956.0,18.745098039215687,0.0,956.0,51,1.043571428022808,0.02046218486319231,0.0,1.043571428022808,51,956.0,18.745098039215687,0.0,956.0,51,956.0,18.745098039215687,0.0,956.0,51,14.124572214,0.27695239635294117,0.002737851,0.958247776,51,916.0899963,17.962548947058824,0.0,916.0899963,51,1,0.0196078431372549,0,1,51
36900.0,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,22,0.0,0.0,0.0,0.0,22,6.573579742,0.2987990791818182,0.019164956,0.761122519,22,0.0,0.0,0.0,0.0,22,0,0.0,0,0,22
37000.0,1455.0,45.46875,0.0,1455.0,32,1845.0,57.65625,0.0,1845.0,32,1.2682291661745673,0.03963216144295523,0.0,1.2682291661745673,32,1845.0,57.65625,0.0,1845.0,32,1845.0,57.65625,0.0,1845.0,32,13.670088981,0.42719028065625,0.03559206,0.966461328,32,1454.719997,45.45999990625,0.0,1454.719997,32,1,0.03125,0,1,32
37100.0,3346.0,209.125,0.0,2608.0,16,3894.0,243.375,0.0,2610.0,16,4.53259876676127,0.28328742292257936,0.0,2.17410714398302,16,3894.0,243.375,0.0,2610.0,16,3894.0,243.375,0.0,2610.0,16,11.014373715,0.6883983571875,0.03559206,0.999315537,16,3345.8699992,209.11687495,0.0,2608.32,16,3,0.1875,0,1,16
37120.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.750171116,0.750171116,0.750171116,0.750171116,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
37200.0,545.0,16.029411764705884,0.0,545.0,34,6421.0,188.85294117647058,0.0,6421.0,34,11.7822581201968,0.3465370035352,0.0,11.7822581201968,34,6421.0,188.85294117647058,0.0,6421.0,34,6421.0,188.85294117647058,0.0,6421.0,34,12.646132789,0.37194508202941173,0.005475702,0.917180014,34,545.4499998,16.042647052941177,0.0,545.4499998,34,1,0.029411764705882353,0,1,34
37300.0,4278.0,106.95,0.0,2460.0,40,5946.0,148.65,0.0,3046.0,40,2.833113760116145,0.07082784400290362,0.0,1.5949781665831244,40,5946.0,148.65,0.0,3046.0,40,5946.0,148.65,0.0,3046.0,40,16.930869266,0.42327173165,0.038329911,0.963723477,40,4277.959995,106.948999875,0.0,2460.089996,40,2,0.05,0,1,40
37400.0,1334.0,40.42424242424242,0.0,780.0,33,2521.0,76.39393939393939,0.0,1397.0,33,3.819607840472628,0.11574569213553418,0.0,2.029166665364618,33,2521.0,76.39393939393939,0.0,1397.0,33,2521.0,76.39393939393939,0.0,1397.0,33,12.889801509,0.3906000457272727,0.008213552,0.654346338,33,1333.2099991,40.4003030030303,0.0,779.5599995,33,2,0.06060606060606061,0,1,33
37420.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,0.588637919,0.2943189595,0.136892539,0.45174538,2,0.0,0.0,0.0,0.0,2,0,0.0,0,0,2
37490.0,354.0,20.823529411764707,0.0,354.0,17,537.0,31.58823529411765,0.0,537.0,17,1.5155601652833544,0.08915059795784437,0.0,1.5155601652833544,17,537.0,31.58823529411765,0.0,537.0,17,537.0,31.58823529411765,0.0,537.0,17,7.030800822,0.4135765189411765,0.232717317,0.65982204,17,353.77,20.81,0.0,353.77,17,1,0.058823529411764705,0,1,17
37500.0,1669.0,59.607142857142854,0.0,500.0,28,2170.0,77.5,0.0,648.0,28,5.2167978788732245,0.18631420995975803,0.0,1.5608974363577006,28,2170.0,77.5,0.0,648.0,28,2170.0,77.5,0.0,648.0,28,15.775496237,0.5634105798928571,0.005475702,0.988364134,28,1668.6799993,59.59571426071428,0.0,500.0,28,4,0.14285714285714285,0,1,28
37590.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,3.0143737159999997,0.6028747431999999,0.48733744,0.692676249,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
37600.0,823.0,34.291666666666664,0.0,623.0,24,1503.0,62.625,0.0,769.0,24,5.022962645283817,0.20929011022015906,0.0,3.844736838817001,24,1503.0,62.625,0.0,769.0,24,1503.0,62.625,0.0,769.0,24,10.757015745,0.44820898937500003,0.052019165,0.848733744,24,823.4499998,34.31041665833333,0.0,623.4499998,24,2,0.08333333333333333,0,1,24
37640.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.027378508,0.027378508,0.027378508,0.027378508,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
37700.0,6654.0,184.83333333333334,0.0,4472.0,36,18473.0,513.1388888888889,0.0,14455.0,36,6.3909310943313535,0.17752586373142648,0.0,3.2323008843908143,36,18473.0,513.1388888888889,0.0,14455.0,36,18473.0,513.1388888888889,0.0,14455.0,36,22.483230668,0.6245341852222223,0.024640657,0.966461328,36,8314.3426285,230.9539619027778,0.0,4472.382629,36,4,0.1111111111111111,0,2,36
37720.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.654346338,0.654346338,0.654346338,0.654346338,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
37780.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.388774812,0.388774812,0.388774812,0.388774812,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
37800.0,4370.0,140.96774193548387,0.0,1647.0,31,8957.0,288.93548387096774,0.0,4175.0,31,9.443821231882103,0.304639394576842,0.0,2.969512193510448,31,8957.0,288.93548387096774,0.0,4175.0,31,8957.0,288.93548387096774,0.0,4175.0,31,15.613963041,0.5036762271290323,0.032854209,0.985626283,31,4370.1699962,140.97322568387096,0.0,1647.289997,31,5,0.16129032258064516,0,1,31
37900.0,1532.0,95.75,0.0,613.0,16,1949.0,121.8125,0.0,797.0,16,5.296393715115907,0.3310246071947442,0.0,1.7904411751080096,16,1949.0,121.8125,0.0,797.0,16,1949.0,121.8125,0.0,797.0,16,10.510609171,0.6569130731875,0.060232717,0.999315537,16,1531.3099985,95.70687490625,0.0,612.8599987,16,4,0.25,0,1,16
37990.0,516.0,129.0,0.0,516.0,4,1135.0,283.75,0.0,1135.0,4,2.20030120561291,0.5500753014032275,0.0,2.20030120561291,4,1135.0,283.75,0.0,1135.0,4,1135.0,283.75,0.0,1135.0,4,2.877481177,0.71937029425,0.429842574,0.999315537,4,1032.02,258.005,0.0,1032.02,4,2,0.5,0,2,4
38000.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,20,7.624914439,0.38124572195,0.032854209,0.97467488,20,0.0,0.0,0.0,0.0,20,0,0.0,0,0,20
38100.0,22460.0,575.8974358974359,0.0,8501.0,39,40039.0,1026.6410256410256,0.0,19777.0,39,7.137225034498059,0.18300577011533484,0.0,2.4679054023330296,39,40039.0,1026.6410256410256,0.0,19777.0,39,40039.0,1026.6410256410256,0.0,19777.0,39,16.358658454,0.4194527808717949,0.008213552,0.993839836,39,22459.507255999997,575.8848014358973,0.0,8500.947266,39,4,0.10256410256410256,0,1,39
38200.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,2.409308692,0.34418695600000004,0.002737851,0.610540726,7,0.0,0.0,0.0,0.0,7,0,0.0,0,0,7
38300.0,3037.0,44.01449275362319,0.0,1045.0,69,8392.0,121.6231884057971,0.0,4683.0,69,9.67601872503333,0.14023215543526565,0.0,4.481595095062676,69,8392.0,121.6231884057971,0.0,4683.0,69,8392.0,121.6231884057971,0.0,4683.0,69,26.847364826,0.38909224385507246,0.002737851,0.999315537,69,4915.2999930999995,71.23623178405796,0.0,2090.859997,69,6,0.08695652173913043,0,2,69
38400.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,40,11.830253254,0.29575633135,0.002737851,0.90349076,40,0.0,0.0,0.0,0.0,40,0,0.0,0,0,40
38490.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,0.0,8,2.767967147,0.345995893375,0.090349076,0.700889802,8,0.0,0.0,0.0,0.0,8,0,0.0,0,0,8
38500.0,1947.0,48.675,0.0,1747.0,40,8457.0,211.425,0.0,8077.0,40,6.5257614759082685,0.1631440368977067,0.0,4.623417725440113,40,8457.0,211.425,0.0,8077.0,40,8457.0,211.425,0.0,8077.0,40,12.134154689999999,0.30335386724999996,0.005475702,0.963723477,40,1947.439999,48.685999975,0.0,1747.439999,40,2,0.05,0,1,40
38600.0,8416.0,191.27272727272728,0.0,3153.0,44,20359.0,462.70454545454544,0.0,8594.0,44,19.780535775489163,0.44955763126111736,0.0,6.297413779368571,44,20359.0,462.70454545454544,0.0,8594.0,44,20359.0,462.70454545454544,0.0,8594.0,44,18.748802195,0.42610914079545453,0.002737851,0.843258042,44,8414.3399907,191.23499978863637,0.0,3152.599999,44,6,0.13636363636363635,0,1,44
38700.0,1827.0,52.2,0.0,1110.0,35,9123.0,260.65714285714284,0.0,6539.0,35,16.489246452346805,0.47112132720990874,0.0,9.131249957083126,35,9123.0,260.65714285714284,0.0,6539.0,35,9123.0,260.65714285714284,0.0,6539.0,35,14.932238193,0.42663537694285714,0.109514032,0.876112252,35,1827.1299975000002,52.20371421428572,0.0,1110.029999,35,3,0.08571428571428572,0,1,35
38720.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.386036961,0.386036961,0.386036961,0.386036961,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
38800.0,17181.0,1431.75,0.0,17181.0,12,32017.0,2668.0833333333335,0.0,32017.0,12,1.8635204091283024,0.15529336742735853,0.0,1.8635204091283024,12,32017.0,2668.0833333333335,0.0,32017.0,12,32017.0,2668.0833333333335,0.0,32017.0,12,5.5058179339999995,0.4588181611666666,0.041067762,0.982888433,12,17180.60999,1431.7174991666668,0.0,17180.60999,12,1,0.08333333333333333,0,1,12
38840.0,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,0.0,0.0,0.0,0.0,7,2.77891855,0.3969883642857143,0.331279945,0.618754278,7,0.0,0.0,0.0,0.0,7,0,0.0,0,0,7
38890.0,200.0,100.0,0.0,200.0,2,358.0,179.0,0.0,358.0,2,1.7904411751080096,0.8952205875540048,0.0,1.7904411751080096,2,358.0,179.0,0.0,358.0,2,358.0,179.0,0.0,358.0,2,0.980150582,0.490075291,0.421629021,0.558521561,2,200.0,100.0,0.0,200.0,2,1,0.5,0,1,2
38900.0,1749.0,58.3,0.0,1749.0,30,5555.0,185.16666666666666,0.0,5555.0,30,3.176086951681659,0.1058695650560553,0.0,3.176086951681659,30,5555.0,185.16666666666666,0.0,5555.0,30,5555.0,185.16666666666666,0.0,5555.0,30,7.909650927,0.26365503090000003,0.002737851,0.941820671,30,1749.489998,58.31633326666667,0.0,1749.489998,30,1,0.03333333333333333,0,1,30
39000.0,354.0,16.857142857142858,0.0,354.0,21,481.0,22.904761904761905,0.0,481.0,21,1.3578066909677675,0.06465746147465559,0.0,1.3578066909677675,21,481.0,22.904761904761905,0.0,481.0,21,481.0,22.904761904761905,0.0,481.0,21,13.163586586,0.6268374564761905,0.071184121,0.97467488,21,353.77,16.846190476190475,0.0,353.77,21,1,0.047619047619047616,0,1,21
39040.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.865160849,0.865160849,0.865160849,0.865160849,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
39100.0,8478.0,339.12,0.0,3817.0,25,13927.0,557.08,0.0,6662.0,25,4.8787757277562305,0.19515102911024923,0.0,1.8635204091283024,25,13927.0,557.08,0.0,6662.0,25,13927.0,557.08,0.0,6662.0,25,13.11430527,0.5245722107999999,0.098562628,0.906228611,25,8478.709988,339.14839952,0.0,3817.049995,25,3,0.12,0,1,25
39200.0,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,28,0.0,0.0,0.0,0.0,28,13.308692678,0.47531045278571427,0.019164956,0.982888433,28,0.0,0.0,0.0,0.0,28,0,0.0,0,0,28
39300.0,34632.0,962.0,0.0,32196.0,36,174897.0,4858.25,0.0,167994.0,36,13.427925709195897,0.3729979363665527,0.0,5.217857145559248,36,174897.0,4858.25,0.0,167994.0,36,174897.0,4858.25,0.0,167994.0,36,13.905544146999999,0.3862651151944444,0.024640657,0.908966461,36,34631.229947,961.9786096388889,0.0,32195.81995,36,4,0.1111111111111111,0,1,36
39400.0,11945.0,284.4047619047619,0.0,4514.0,42,28111.0,669.3095238095239,0.0,9610.0,42,14.275931876915818,0.3399031399265671,0.0,2.8313953451498106,42,28111.0,669.3095238095239,0.0,9610.0,42,28111.0,669.3095238095239,0.0,9610.0,42,17.998631076,0.4285388351428571,0.030116359,0.982888433,42,13622.279975,324.3399994047619,0.0,4514.339996,42,7,0.16666666666666666,0,2,42
39490.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,2.6529774120000003,0.5305954824000001,0.205338809,0.87063655,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
39500.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,2.507871321,0.5015742642000001,0.164271047,0.796714579,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
39600.0,12091.0,183.1969696969697,0.0,9186.0,66,15854.0,240.21212121212122,0.0,11898.0,66,9.651200461956718,0.14623031002964723,0.0,2.1485294108989748,66,15854.0,240.21212121212122,0.0,11898.0,66,15854.0,240.21212121212122,0.0,11898.0,66,35.600273785,0.5393980876515151,0.005475702,0.999315537,66,12090.4799911,183.1890907742424,0.0,9185.899994,66,7,0.10606060606060606,0,1,66
39700.0,5143.0,183.67857142857142,0.0,2589.0,28,8479.0,302.82142857142856,0.0,4635.0,28,6.357787924651271,0.2270638544518311,0.0,1.7904411751080096,28,8479.0,302.82142857142856,0.0,4635.0,28,8479.0,302.82142857142856,0.0,4635.0,28,11.92881588,0.4260291385714286,0.112251882,0.703627652,28,5142.2699927,183.65249973928573,0.0,2588.509995,28,4,0.14285714285714285,0,1,28
39800.0,4468.0,154.06896551724137,0.0,1338.0,29,6512.0,224.55172413793105,0.0,1942.0,29,5.89300602985023,0.20320710447759413,0.0,1.5880434783627115,29,6512.0,224.55172413793105,0.0,1942.0,29,6512.0,224.55172413793105,0.0,1942.0,29,16.591375771,0.5721164058965517,0.027378508,0.884325804,29,4467.4299945,154.04931015517244,0.0,1337.599999,29,4,0.13793103448275862,0,1,29
39900.0,3835.0,98.33333333333333,0.0,1633.0,39,4508.0,115.58974358974359,0.0,1744.0,39,4.962188277181827,0.1272355968508161,0.0,1.5476694909581634,39,4508.0,115.58974358974359,0.0,1744.0,39,4508.0,115.58974358974359,0.0,1744.0,39,21.886379191,0.561189210025641,0.010951403,0.93908282,39,3835.3199959000003,98.34153835641027,0.0,1633.419998,39,4,0.10256410256410256,0,1,39
39970.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,3,1.612594113,0.537531371,0.396988364,0.665297741,3,0.0,0.0,0.0,0.0,3,0,0.0,0,0,3
39990.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,3.164955509,0.6329911018,0.041067762,0.999315537,5,0.0,0.0,0.0,0.0,5,0,0.0,0,0,5
40000.0,10240.0,82.58064516129032,0.0,2203.0,124,14724.0,118.74193548387096,0.0,2928.0,124,20.12094264014577,0.16226566645278848,0.0,4.935810816847174,124,14724.0,118.74193548387096,0.0,2928.0,124,14724.0,118.74193548387096,0.0,2928.0,124,82.778918538,0.6675719236935483,0.005475702,0.999315537,124,11702.6799849,94.37645149112903,0.0,2926.199993,124,14,0.11290322580645161,0,2,124
40100.0,3699.0,147.96,0.0,2955.0,25,4017.0,160.68,0.0,2998.0,25,3.7836049223049972,0.15134419689219988,0.0,1.6754587144588629,25,4017.0,160.68,0.0,2998.0,25,4017.0,160.68,0.0,2998.0,25,17.486652977,0.6994661190799999,0.013689254,0.985626283,25,3698.739994,147.94959976,0.0,2954.969994,25,3,0.12,0,1,25
40199.99999999999,507.0,46.09090909090909,0.0,507.0,11,1653.0,150.27272727272728,0.0,1653.0,11,3.2611607159745297,0.29646915599768453,0.0,3.2611607159745297,11,1653.0,150.27272727272728,0.0,1653.0,11,1653.0,150.27272727272728,0.0,1653.0,11,5.995893224,0.5450812021818181,0.079397673,0.971937029,11,506.9099999,46.082727263636365,0.0,506.9099999,11,1,0.09090909090909091,0,1,11
40300.0,5679.0,145.6153846153846,0.0,3181.0,39,34031.0,872.5897435897435,0.0,30575.0,39,12.661260158840001,0.32464769638051283,0.0,9.611842097042503,39,34031.0,872.5897435897435,0.0,30575.0,39,34031.0,872.5897435897435,0.0,30575.0,39,14.899383985,0.3820354867948718,0.002737851,0.980150582,39,5679.4436309,145.62675976666668,0.0,3180.973633,39,3,0.07692307692307693,0,1,39
40400.0,5232.0,348.8,0.0,4118.0,15,10888.0,725.8666666666667,0.0,9580.0,15,3.5008704202075496,0.23339136134716998,0.0,2.326433121450684,15,10888.0,725.8666666666667,0.0,9580.0,15,10888.0,725.8666666666667,0.0,9580.0,15,12.090349077,0.8060232718000001,0.142368241,0.93908282,15,9349.749992000001,623.3166661333333,0.0,8235.629993,15,3,0.2,0,2,15
40500.0,848.0,22.91891891891892,0.0,848.0,37,7375.0,199.32432432432432,0.0,7375.0,37,8.69642857593208,0.23503861016032648,0.0,8.69642857593208,37,7375.0,199.32432432432432,0.0,7375.0,37,7375.0,199.32432432432432,0.0,7375.0,37,10.22313484,0.2763009416216216,0.010951403,0.991101985,37,847.9799995,22.918378364864864,0.0,847.9799995,37,1,0.02702702702702703,0,1,37
40545.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.999315537,0.999315537,0.999315537,0.999315537,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
40599.99999999999,8228.0,216.52631578947367,0.0,5434.0,38,9663.0,254.28947368421052,0.0,6382.0,38,2.3488745975137313,0.06181248940825609,0.0,1.1744372987568656,38,9663.0,254.28947368421052,0.0,6382.0,38,9663.0,254.28947368421052,0.0,6382.0,38,21.048596858,0.5539104436315789,0.038329911,0.925393566,38,8228.749985,216.54605223684212,0.0,5434.439987,38,2,0.05263157894736842,0,1,38
40700.0,757.0,42.05555555555556,0.0,757.0,18,1686.0,93.66666666666667,0.0,1686.0,18,2.227134146786211,0.12372967482145618,0.0,2.227134146786211,18,1686.0,93.66666666666667,0.0,1686.0,18,1686.0,93.66666666666667,0.0,1686.0,18,7.635865849,0.4242147693888889,0.002737851,0.980150582,18,1513.089995,84.06055527777778,0.0,1513.089995,18,2,0.1111111111111111,0,2,18
40800.0,2312.0,42.81481481481482,0.0,861.0,54,6757.0,125.12962962962963,0.0,2456.0,54,15.440347613900975,0.28593236322038845,0.0,6.297413779368571,54,6757.0,125.12962962962963,0.0,2456.0,54,6757.0,125.12962962962963,0.0,2456.0,54,17.76591376,0.32899840296296295,0.002737851,0.922655715,54,2311.7599993,42.81037035740741,0.0,860.9099999,54,5,0.09259259259259259,0,1,54
40900.0,3283.0,93.8,0.0,2114.0,35,4687.0,133.9142857142857,0.0,2644.0,35,2.998463818144974,0.08567039480414211,0.0,1.747607654007728,35,4687.0,133.9142857142857,0.0,2644.0,35,4687.0,133.9142857142857,0.0,2644.0,35,26.0807666,0.74516476,0.150581793,0.999315537,35,3283.33,93.80942857142857,0.0,2114.0,35,2,0.05714285714285714,0,1,35
40990.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,2.491444216,0.622861054,0.366872006,0.960985626,4,0.0,0.0,0.0,0.0,4,0,0.0,0,0,4
41000.0,1522.0,253.66666666666666,0.0,1522.0,6,13898.0,2316.3333333333335,0.0,13898.0,6,9.131249957083126,1.5218749928471877,0.0,9.131249957083126,6,13898.0,2316.3333333333335,0.0,13898.0,6,13898.0,2316.3333333333335,0.0,13898.0,6,2.195756331,0.36595938850000004,0.109514032,0.755646817,6,1522.25,253.70833333333334,0.0,1522.25,6,1,0.16666666666666666,0,1,6
41021.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.492813142,0.492813142,0.492813142,0.492813142,1,0.0,0.0,0.0,0.0,1,0,0.0,0,0,1
41100.0,5795.0,165.57142857142858,0.0,2422.0,35,7157.0,204.4857142857143,0.0,2451.0,35,8.10279792486577,0.23150851213902202,0.0,1.8446969691938704,35,7157.0,204.4857142857143,0.0,2451.0,35,7157.0,204.4857142857143,0.0,2451.0,35,20.372347708,0.5820670773714286,0.071184121,0.999315537,35,5795.5899915,165.58828547142858,0.0,2421.549995,35,6,0.17142857142857143,0,1,35
41200.0,354.0,22.125,0.0,354.0,16,405.0,25.3125,0.0,405.0,16,1.1449843261435368,0.07156152038397105,0.0,1.1449843261435368,16,405.0,25.3125,0.0,405.0,16,405.0,25.3125,0.0,405.0,16,7.115674195,0.4447296371875,0.027378508,0.97467488,16,353.77,22.110625,0.0,353.77,16,1,0.0625,0,1,16
